ts_code,symbol,name,area,industry,list_date
SZ001368,001368,通达创智,福建,文教休闲,20230313
SZ001373,001373,翔腾新材,江苏,元器件,20230601
SZ001376,001376,百通能源,江西,供气供热,20231103
SZ001378,001378,德冠新材,广东,塑料,20231030
SZ001379,001379,腾达科技,山东,机械基件,20240119
SZ001380,001380,华纬科技,浙江,汽车配件,20230516
SZ001387,001387,雪祺电气,安徽,家用电器,20240111
SZ001696,001696,宗申动力,重庆,摩托车,19970306
SZ001872,001872,招商港口,深圳,港口,19930505
SZ001896,001896,豫能控股,河南,火力发电,19980122
SZ001914,001914,招商积余,深圳,房产服务,19940928
SZ001965,001965,招商公路,天津,路桥,20171225
SZ001979,001979,招商蛇口,深圳,全国地产,20151230
SZ002001,002001,新和成,浙江,化学制药,20040625
SZ002002,002002,ST鸿达,江苏,化工原料,20040625
SZ002003,002003,伟星股份,浙江,服饰,20040625
SZ002004,002004,华邦健康,重庆,农药化肥,20040625
SZ002005,002005,ST德豪,安徽,家用电器,20040625
SZ002006,002006,精工科技,浙江,专用机械,20040625
SZ002007,002007,华兰生物,河南,生物制药,20040625
SZ002008,002008,大族激光,深圳,专用机械,20040625
SZ002009,002009,天奇股份,江苏,工程机械,20040629
SZ002010,002010,传化智联,浙江,仓储物流,20040629
SZ002011,002011,盾安环境,浙江,家用电器,20040705
SZ002012,002012,凯恩股份,浙江,造纸,20040705
SZ002014,002014,永新股份,安徽,塑料,20040708
SZ002015,002015,协鑫能科,江苏,新型电力,20040708
SZ002016,002016,世荣兆业,广东,区域地产,20040708
SZ002017,002017,东信和平,广东,通信设备,20040713
SZ002019,002019,亿帆医药,浙江,化学制药,20040713
SZ002020,002020,京新药业,浙江,化学制药,20040715
SZ002021,002021,*ST中捷,浙江,纺织机械,20040715
SZ002022,002022,科华生物,上海,医疗保健,20040721
SZ002023,002023,海特高新,四川,航空,20040721
SZ002024,002024,ST易购,江苏,电器连锁,20040721
SZ002025,002025,航天电器,贵州,元器件,20040726
SZ002026,002026,山东威达,山东,机械基件,20040727
SZ002027,002027,分众传媒,广东,广告包装,20040804
SZ002028,002028,思源电气,上海,电气设备,20040805
SZ002029,002029,七匹狼,福建,服饰,20040806
SZ002030,002030,达安基因,广东,医疗保健,20040809
SZ002031,002031,巨轮智能,广东,汽车配件,20040816
SZ002032,002032,苏泊尔,浙江,家用电器,20040817
SZ002033,002033,丽江股份,云南,旅游景点,20040825
SZ002034,002034,旺能环境,浙江,环境保护,20040826
SZ002035,002035,华帝股份,广东,家用电器,20040901
SZ002036,002036,联创电子,江西,元器件,20040903
SZ002037,002037,保利联合,贵州,化工原料,20040908
SZ002038,002038,双鹭药业,北京,生物制药,20040909
SZ002039,002039,黔源电力,贵州,水力发电,20050303
SZ002040,002040,南京港,江苏,港口,20050325
SZ002041,002041,登海种业,山东,种植业,20050418
SZ002042,002042,华孚时尚,安徽,纺织,20050427
SZ002043,002043,兔宝宝,浙江,其他建材,20050510
SZ002044,002044,美年健康,江苏,医疗保健,20050518
SZ002045,002045,国光电器,广东,元器件,20050523
SZ002046,002046,国机精工,河南,机械基件,20050526
SZ002047,002047,宝鹰股份,深圳,装修装饰,20050531
SZ002048,002048,宁波华翔,浙江,汽车配件,20050603
SZ002049,002049,紫光国微,河北,半导体,20050606
SZ002050,002050,三花智控,浙江,家用电器,20050607
SZ002051,002051,中工国际,北京,建筑工程,20060619
SZ002052,002052,ST同洲,深圳,电气设备,20060627
SZ002053,002053,云南能投,云南,食品,20060627
SZ002054,002054,德美化工,广东,染料涂料,20060725
SZ002055,002055,得润电子,深圳,元器件,20060725
SZ002056,002056,横店东磁,浙江,电气设备,20060802
SZ002057,002057,中钢天源,安徽,矿物制品,20060802
SZ002058,002058,威尔泰,上海,电器仪表,20060802
SZ002059,002059,云南旅游,云南,旅游景点,20060810
SZ002060,002060,广东建工,广东,建筑工程,20060810
SZ002061,002061,浙江交科,浙江,建筑工程,20060816
SZ002062,002062,宏润建设,浙江,建筑工程,20060816
SZ002063,002063,远光软件,广东,软件服务,20060823
SZ002064,002064,华峰化学,浙江,化纤,20060823
SZ002065,002065,东华软件,北京,软件服务,20060823
SZ002066,002066,瑞泰科技,北京,其他建材,20060823
SZ002067,002067,景兴纸业,浙江,造纸,20060915
SZ002068,002068,黑猫股份,江西,化工原料,20060915
SZ002069,002069,獐子岛,辽宁,渔业,20060928
SZ002072,002072,凯瑞德,湖北,商贸代理,20061018
SZ002073,002073,软控股份,山东,专用机械,20061018
SZ002074,002074,国轩高科,安徽,电气设备,20061018
SZ002075,002075,沙钢股份,江苏,特种钢,20061025
SZ002076,002076,星光股份,广东,家用电器,20061025
SZ002077,002077,大港股份,江苏,半导体,20061116
SZ002078,002078,太阳纸业,山东,造纸,20061116
SZ002079,002079,苏州固锝,江苏,半导体,20061116
SZ002080,002080,中材科技,江苏,玻璃,20061120
SZ002081,002081,金螳螂,江苏,装修装饰,20061120
SZ002082,002082,万邦德,浙江,中成药,20061120
SZ002083,002083,孚日股份,山东,纺织,20061124
SZ002084,002084,海鸥住工,广东,家居用品,20061124
SZ002085,002085,万丰奥威,浙江,汽车配件,20061128
SZ002086,002086,*ST东洋,山东,医疗保健,20061128
SZ002087,002087,*ST新纺,河南,纺织,20061130
SZ002088,002088,鲁阳节能,山东,矿物制品,20061130
SZ002089,002089,*ST新海,江苏,通信设备,20061130
SZ002090,002090,金智科技,江苏,软件服务,20061208
SZ002091,002091,江苏国泰,江苏,商贸代理,20061208
SZ002092,002092,中泰化学,新疆,化工原料,20061208
SZ002093,002093,国脉科技,福建,通信设备,20061215
SZ002094,002094,青岛金王,山东,日用化工,20061215
SZ002095,002095,生意宝,浙江,互联网,20061215
SZ002096,002096,易普力,湖南,化工原料,20061222
SZ002097,002097,山河智能,湖南,工程机械,20061222
SZ002098,002098,浔兴股份,福建,服饰,20061222
SZ002099,002099,海翔药业,浙江,化学制药,20061226
SZ002100,002100,天康生物,新疆,饲料,20061226
SZ002101,002101,广东鸿图,广东,汽车配件,20061229
SZ002102,002102,冠福股份,湖北,化学制药,20061229
SZ002103,002103,广博股份,浙江,文教休闲,20070110
SZ002104,002104,恒宝股份,江苏,通信设备,20070110
SZ002105,002105,信隆健康,深圳,摩托车,20070112
SZ002106,002106,莱宝高科,深圳,元器件,20070112
SZ002107,002107,沃华医药,山东,中成药,20070124
SZ002108,002108,沧州明珠,河北,塑料,20070124
SZ002109,002109,兴化股份,陕西,化工原料,20070126
SZ002110,002110,三钢闽光,福建,普钢,20070126
SZ002111,002111,威海广泰,山东,航空,20070126
SZ002112,002112,三变科技,浙江,电气设备,20070208
SZ002114,002114,罗平锌电,云南,铅锌,20070215
SZ002115,002115,三维通信,浙江,互联网,20070215
SZ002116,002116,中国海诚,上海,建筑工程,20070215
SZ002117,002117,东港股份,山东,广告包装,20070302
SZ002119,002119,康强电子,浙江,半导体,20070302
SZ002120,002120,韵达股份,浙江,仓储物流,20070306
SZ002121,002121,科陆电子,深圳,电器仪表,20070306
SZ002122,002122,汇洲智能,浙江,机械基件,20070328
SZ002123,002123,梦网科技,辽宁,互联网,20070328
SZ002124,002124,天邦食品,浙江,农业综合,20070403
SZ002125,002125,湘潭电化,湖南,化工原料,20070403
SZ002126,002126,银轮股份,浙江,汽车配件,20070418
SZ002127,002127,南极电商,江苏,互联网,20070418
SZ002128,002128,电投能源,内蒙,铝,20070418
SZ002129,002129,TCL中环,天津,电气设备,20070420
SZ002130,002130,沃尔核材,深圳,电气设备,20070420
SZ002131,002131,利欧股份,浙江,互联网,20070427
SZ002132,002132,恒星科技,河南,钢加工,20070427
SZ002133,002133,广宇集团,浙江,全国地产,20070427
SZ002134,002134,天津普林,天津,元器件,20070516
SZ002135,002135,东南网架,浙江,钢加工,20070530
SZ002136,002136,安纳达,安徽,化工原料,20070530
SZ002137,002137,实益达,深圳,元器件,20070613
SZ002138,002138,顺络电子,深圳,元器件,20070613
SZ002139,002139,拓邦股份,深圳,元器件,20070629
SZ002140,002140,东华科技,安徽,建筑工程,20070712
SZ002141,002141,贤丰控股,广东,农业综合,20070720
SZ002142,002142,宁波银行,浙江,银行,20070719
SZ002144,002144,宏达高科,浙江,纺织,20070803
SZ002145,002145,中核钛白,甘肃,化工原料,20070803
SZ002146,002146,荣盛发展,河北,全国地产,20070808
SZ002148,002148,北纬科技,北京,互联网,20070810
SZ002149,002149,西部材料,陕西,小金属,20070810
SZ002150,002150,通润装备,江苏,机械基件,20070810
SZ002151,002151,北斗星通,北京,通信设备,20070813
SZ002152,002152,广电运通,广东,IT设备,20070813
SZ002153,002153,石基信息,北京,软件服务,20070813
SZ002154,002154,报喜鸟,浙江,服饰,20070816
SZ002155,002155,湖南黄金,湖南,黄金,20070816
SZ002156,002156,通富微电,江苏,半导体,20070816
SZ002157,002157,*ST正邦,江西,农业综合,20070817
SZ002158,002158,汉钟精机,上海,工程机械,20070817
SZ002159,002159,三特索道,湖北,旅游服务,20070817
SZ002160,002160,常铝股份,江苏,铝,20070821
SZ002161,002161,远望谷,深圳,通信设备,20070821
SZ002162,002162,悦心健康,上海,陶瓷,20070823
SZ002163,002163,海南发展,深圳,装修装饰,20070823
SZ002164,002164,宁波东力,浙江,机械基件,20070823
SZ002165,002165,红宝丽,江苏,化工原料,20070913
SZ002166,002166,莱茵生物,广西,中成药,20070913
SZ002167,002167,东方锆业,广东,小金属,20070913
SZ002168,002168,惠程科技,重庆,互联网,20070919
SZ002169,002169,智光电气,广东,电气设备,20070919
SZ002170,002170,芭田股份,深圳,农药化肥,20070919
SZ002171,002171,楚江新材,安徽,铜,20070921
SZ002172,002172,澳洋健康,江苏,医疗保健,20070921
SZ002173,002173,创新医疗,浙江,医疗保健,20070925
SZ002174,002174,游族网络,福建,互联网,20070925
SZ002175,002175,东方智造,广西,电器仪表,20071012
SZ002176,002176,江特电机,江西,小金属,20071012
SZ002177,002177,御银股份,广东,其他商业,20071101
SZ002178,002178,延华智能,上海,软件服务,20071101
SZ002179,002179,中航光电,河南,元器件,20071101
SZ002180,002180,纳思达,广东,IT设备,20071113
SZ002181,002181,粤传媒,广东,出版业,20071116
SZ002182,002182,宝武镁业,江苏,小金属,20071113
SZ002183,002183,怡亚通,深圳,仓储物流,20071113
SZ002184,002184,海得控制,上海,软件服务,20071116
SZ002185,002185,华天科技,甘肃,半导体,20071120
SZ002186,002186,全聚德,北京,酒店餐饮,20071120
SZ002187,002187,广百股份,广东,百货,20071122
SZ002188,002188,中天服务,浙江,房产服务,20071122
SZ002189,002189,中光学,河南,元器件,20071203
SZ002190,002190,成飞集成,四川,汽车配件,20071203
SZ002191,002191,劲嘉股份,深圳,广告包装,20071205
SZ002192,002192,融捷股份,广东,小金属,20071205
SZ002193,002193,如意集团,山东,纺织,20071207
SZ002194,002194,武汉凡谷,湖北,通信设备,20071207
SZ002195,002195,岩山科技,上海,软件服务,20071212
SZ002196,002196,方正电机,浙江,纺织机械,20071212
SZ002197,002197,证通电子,深圳,IT设备,20071218
SZ002198,002198,嘉应制药,广东,中成药,20071218
SZ002199,002199,东晶电子,浙江,元器件,20071221
SZ002200,002200,ST交投,云南,建筑工程,20071221
SZ002201,002201,正威新材,江苏,玻璃,20071226
SZ002202,002202,金风科技,新疆,电气设备,20071226
SZ002203,002203,海亮股份,浙江,铜,20080116
SZ002204,002204,大连重工,辽宁,专用机械,20080116
SZ002205,002205,国统股份,新疆,其他建材,20080123
SZ002206,002206,海利得,浙江,化纤,20080123
SZ002207,002207,准油股份,新疆,石油开采,20080128
SZ002208,002208,合肥城建,安徽,区域地产,20080128
SZ002209,002209,达意隆,广东,轻工机械,20080130
SZ002210,002210,飞马国际,深圳,环境保护,20080130
SZ002211,002211,宏达新材,上海,橡胶,20080201
SZ002212,002212,天融信,广东,软件服务,20080201
SZ002213,002213,大为股份,深圳,半导体,20080201
SZ002214,002214,大立科技,浙江,电器仪表,20080218
SZ002215,002215,诺普信,深圳,农药化肥,20080218
SZ002216,002216,三全食品,河南,食品,20080220
SZ002217,002217,合力泰,福建,元器件,20080220
SZ002218,002218,拓日新能,深圳,电气设备,20080228
SZ002219,002219,新里程,甘肃,医疗保健,20080306
SZ002221,002221,东华能源,江苏,石油贸易,20080306
SZ002222,002222,福晶科技,福建,元器件,20080319
SZ002223,002223,鱼跃医疗,江苏,医疗保健,20080418
SZ002224,002224,三力士,浙江,橡胶,20080425
SZ002225,002225,濮耐股份,河南,其他建材,20080425
SZ002226,002226,江南化工,安徽,化工原料,20080506
SZ002227,002227,奥特迅,深圳,电气设备,20080506
SZ002228,002228,合兴包装,福建,广告包装,20080508
SZ002229,002229,鸿博股份,福建,广告包装,20080508
SZ002230,002230,科大讯飞,安徽,软件服务,20080512
SZ002231,002231,奥维通信,辽宁,通信设备,20080512
SZ002232,002232,启明信息,吉林,软件服务,20080509
SZ002233,002233,塔牌集团,广东,水泥,20080516
SZ002234,002234,民和股份,山东,农业综合,20080516
SZ002235,002235,安妮股份,福建,造纸,20080516
SZ002236,002236,大华股份,浙江,IT设备,20080520
SZ002237,002237,恒邦股份,山东,黄金,20080520
SZ002238,002238,天威视讯,深圳,影视音像,20080526
SZ002239,002239,奥特佳,江苏,汽车配件,20080522
SZ002240,002240,盛新锂能,四川,小金属,20080523
SZ002241,002241,歌尔股份,山东,元器件,20080522
SZ002242,002242,九阳股份,山东,家用电器,20080528
SZ002243,002243,力合科创,深圳,塑料,20080528
SZ002244,002244,滨江集团,浙江,区域地产,20080529
SZ002245,002245,蔚蓝锂芯,江苏,电气设备,20080605
SZ002246,002246,北化股份,四川,化工原料,20080605
SZ002247,002247,聚力文化,浙江,其他建材,20080612
SZ002248,002248,华东数控,山东,机床制造,20080612
SZ002249,002249,大洋电机,广东,电气设备,20080619
SZ002250,002250,联化科技,浙江,化工原料,20080619
SZ002251,002251,*ST步高,湖南,超市连锁,20080619
SZ002252,002252,上海莱士,上海,生物制药,20080623
SZ002253,002253,川大智胜,四川,软件服务,20080623
SZ002254,002254,泰和新材,山东,化纤,20080625
SZ002255,002255,海陆重工,江苏,专用机械,20080625
SZ002256,002256,兆新股份,深圳,新型电力,20080625
SZ002258,002258,利尔化学,四川,农药化肥,20080708
SZ002259,002259,ST升达,四川,供气供热,20080716
SZ002261,002261,拓维信息,湖南,软件服务,20080723
SZ002262,002262,恩华药业,江苏,化学制药,20080723
SZ002263,002263,大东南,浙江,塑料,20080728
SZ002264,002264,新华都,福建,互联网,20080731
SZ002265,002265,建设工业,云南,专用机械,20080806
SZ002266,002266,浙富控股,浙江,环境保护,20080806
SZ002267,002267,陕天然气,陕西,供气供热,20080813
SZ002268,002268,电科网安,四川,软件服务,20080811
SZ002269,002269,美邦服饰,上海,服饰,20080828
SZ002270,002270,华明装备,山东,电气设备,20080905
SZ002271,002271,东方雨虹,北京,其他建材,20080910
SZ002272,002272,川润股份,四川,机械基件,20080919
SZ002273,002273,水晶光电,浙江,元器件,20080919
SZ002274,002274,华昌化工,江苏,农药化肥,20080925
SZ002275,002275,桂林三金,广西,中成药,20090710
SZ002276,002276,万马股份,浙江,电气设备,20090710
SZ002277,002277,友阿股份,湖南,百货,20090717
SZ002278,002278,神开股份,上海,化工机械,20090811
SZ002279,002279,久其软件,北京,软件服务,20090811
SZ002280,002280,联络互动,浙江,软件服务,20090821
SZ002281,002281,光迅科技,湖北,通信设备,20090821
